"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"7","29","500","false","false","53","3","14","lockdown_worker","18","381","8","19","492","5035","500"
"4","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"8","29","500","false","false","53","3","14","lockdown_worker","18","401","8","20","492","5300","500"
"9","29","500","false","false","53","3","14","lockdown_worker","18","401","12","20","488","5300","500"
"11","29","500","false","false","53","3","14","lockdown_worker","18","381","16","19","484","5035","500"
"5","29","500","false","false","53","3","14","lockdown_worker","18","401","16","20","484","5300","500"
"6","29","500","false","false","53","3","14","lockdown_worker","18","401","10","20","490","5300","500"
"10","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"3","29","500","false","false","53","3","14","lockdown_worker","18","381","14","19","486","5035","500"
"2","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"12","29","500","false","false","53","3","14","lockdown_worker","18","401","12","20","488","5300","500"
"1","29","500","false","false","53","3","14","lockdown_worker","18","421","12","21","488","5300","500"
"13","29","500","false","false","53","3","14","lockdown_worker","18","381","9","19","491","5035","500"
"14","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"18","29","500","false","false","53","3","14","lockdown_worker","18","381","10","19","490","5035","500"
"15","29","500","false","false","53","3","14","lockdown_worker","18","421","11","21","489","5565","500"
"20","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"16","29","500","false","false","53","3","14","lockdown_worker","18","441","14","22","486","5830","500"
"19","29","500","false","false","53","3","14","lockdown_worker","18","401","9","20","491","5300","500"
"17","29","500","false","false","53","3","14","lockdown_worker","18","401","9","20","491","5300","500"
"21","29","500","false","false","53","3","14","lockdown_worker","18","401","11","20","489","5300","500"
"23","29","500","false","false","53","3","14","lockdown_worker","18","401","7","20","493","5300","500"
"22","29","500","false","false","53","3","14","lockdown_worker","18","441","14","22","486","5830","500"
"24","29","500","false","false","53","3","14","lockdown_worker","18","441","5","22","495","5565","500"
"25","29","500","false","false","53","3","14","lockdown_worker","18","381","10","19","490","5035","500"
"26","29","500","false","false","53","3","14","lockdown_worker","18","421","11","21","489","5565","500"
"28","29","500","false","false","53","3","14","lockdown_worker","18","381","10","19","490","5035","500"
"29","29","500","false","false","53","3","14","lockdown_worker","18","381","12","19","488","5035","500"
"30","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"32","29","500","false","false","53","3","14","lockdown_worker","18","381","5","19","495","5035","500"
"27","29","500","false","false","53","3","14","lockdown_worker","18","401","8","20","492","5300","500"
"33","29","500","false","false","53","3","14","lockdown_worker","18","381","13","19","487","5035","500"
"31","29","500","false","false","53","3","14","lockdown_worker","18","401","6","20","494","5300","500"
"34","29","500","false","false","53","3","14","lockdown_worker","18","381","11","19","489","5035","500"
"35","29","500","false","false","53","3","14","lockdown_worker","18","381","13","19","487","5035","500"
"36","29","500","false","false","53","3","14","lockdown_worker","18","401","10","20","490","5300","500"
"37","29","500","false","false","53","3","14","lockdown_worker","18","361","9","18","491","4770","500"
"38","29","500","false","false","53","3","14","lockdown_worker","18","401","7","20","493","5300","500"
"40","29","500","false","false","53","3","14","lockdown_worker","18","381","15","19","485","5035","500"
"42","29","500","false","false","53","3","14","lockdown_worker","18","361","11","18","489","4770","500"
"41","29","500","false","false","53","3","14","lockdown_worker","18","401","11","20","489","5300","500"
"39","29","500","false","false","53","3","14","lockdown_worker","18","421","12","21","488","5565","500"
"45","29","500","false","false","53","3","14","lockdown_worker","18","401","12","20","488","5300","500"
"43","29","500","false","false","53","3","14","lockdown_worker","18","421","10","21","490","5300","500"
"44","29","500","false","false","53","3","14","lockdown_worker","18","421","11","21","489","5565","500"
"46","29","500","false","false","53","3","14","lockdown_worker","18","381","14","19","486","5035","500"
"47","29","500","false","false","53","3","14","lockdown_worker","18","441","9","22","491","5830","500"
"48","29","500","false","false","53","3","14","lockdown_worker","18","401","9","20","491","5300","500"
"49","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"54","29","500","false","false","53","3","14","lockdown_worker","18","361","14","18","486","4770","500"
"52","29","500","false","false","53","3","14","lockdown_worker","18","381","14","19","486","5035","500"
"50","29","500","false","false","53","3","14","lockdown_worker","18","401","14","20","486","5300","500"
"51","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"53","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"55","29","500","false","false","53","3","14","lockdown_worker","18","421","7","21","493","5565","500"
"56","29","500","false","false","53","3","14","lockdown_worker","18","401","11","20","489","5300","500"
"57","29","500","false","false","53","3","14","lockdown_worker","18","381","11","19","489","5035","500"
"58","29","500","false","false","53","3","14","lockdown_worker","18","401","10","20","490","5300","500"
"59","29","500","false","false","53","3","14","lockdown_worker","18","381","16","19","484","5035","500"
"60","29","500","false","false","53","3","14","lockdown_worker","18","401","11","20","489","5300","500"
"61","29","500","false","false","53","3","14","lockdown_worker","18","401","11","20","489","5300","500"
"62","29","500","false","false","53","3","14","lockdown_worker","18","381","10","19","490","5035","500"
"65","29","500","false","false","53","3","14","lockdown_worker","18","401","12","20","488","5300","500"
"63","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"64","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"66","29","500","false","false","53","3","14","lockdown_worker","18","401","14","20","486","5300","500"
"67","29","500","false","false","53","3","14","lockdown_worker","18","381","12","19","488","5035","500"
"68","29","500","false","false","53","3","14","lockdown_worker","18","381","12","19","488","5035","500"
"69","29","500","false","false","53","3","14","lockdown_worker","18","421","12","21","488","5565","500"
"70","29","500","false","false","53","3","14","lockdown_worker","18","401","16","20","484","5300","500"
"71","29","500","false","false","53","3","14","lockdown_worker","18","381","7","19","493","5035","500"
"72","29","500","false","false","53","3","14","lockdown_worker","18","401","14","20","486","5300","500"
"73","29","500","false","false","53","3","14","lockdown_worker","18","401","11","20","489","5300","500"
"78","29","500","false","false","53","3","14","lockdown_worker","18","401","12","20","488","5300","500"
"75","29","500","false","false","53","3","14","lockdown_worker","18","421","13","21","487","5300","500"
"76","29","500","false","false","53","3","14","lockdown_worker","18","401","14","20","486","5300","500"
"79","29","500","false","false","53","3","14","lockdown_worker","18","401","19","20","481","5300","500"
"77","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"74","29","500","false","false","53","3","14","lockdown_worker","18","441","10","22","490","5830","500"
"80","29","500","false","false","53","3","14","lockdown_worker","18","381","15","19","485","5035","500"
"81","29","500","false","false","53","3","14","lockdown_worker","18","421","20","21","480","5565","500"
"82","29","500","false","false","53","3","14","lockdown_worker","18","401","10","20","490","5300","500"
"83","29","500","false","false","53","3","14","lockdown_worker","18","381","14","19","486","5035","500"
"85","29","500","false","false","53","3","14","lockdown_worker","18","401","9","20","491","5300","500"
"84","29","500","false","false","53","3","14","lockdown_worker","18","421","15","21","485","5565","500"
"86","29","500","false","false","53","3","14","lockdown_worker","18","381","16","19","484","5035","500"
"87","29","500","false","false","53","3","14","lockdown_worker","18","441","20","22","480","5830","500"
"91","29","500","false","false","53","3","14","lockdown_worker","18","381","11","19","489","5035","500"
"89","29","500","false","false","53","3","14","lockdown_worker","18","421","14","21","486","5565","500"
"90","29","500","false","false","53","3","14","lockdown_worker","18","401","9","20","491","5300","500"
"88","29","500","false","false","53","3","14","lockdown_worker","18","401","10","20","490","5300","500"
"92","29","500","false","false","53","3","14","lockdown_worker","18","421","12","21","488","5565","500"
"93","29","500","false","false","53","3","14","lockdown_worker","18","421","18","21","482","5565","500"
"94","29","500","false","false","53","3","14","lockdown_worker","18","401","14","20","486","5300","500"
"96","29","500","false","false","53","3","14","lockdown_worker","18","401","15","20","485","5300","500"
"95","29","500","false","false","53","3","14","lockdown_worker","18","421","11","21","489","5565","500"
"97","29","500","false","false","53","3","14","lockdown_worker","18","421","12","21","488","5565","500"
"98","29","500","false","false","53","3","14","lockdown_worker","18","401","16","20","484","5300","500"
"101","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1291.5","500"
"99","29","500","false","false","53","3","14","lockdown_worker","18","401","13","20","487","5300","500"
"103","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1296","500"
"102","29","500","false","false","53","3","14","lockdown_retired","18","361","17","18","483","1288.5","500"
"104","29","500","false","false","53","3","14","lockdown_retired","18","361","12","18","488","1293","500"
"100","29","500","false","false","53","3","14","lockdown_worker","18","421","10","21","490","5565","500"
"105","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1290.5","500"
"106","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1295","500"
"107","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1296.5","500"
"110","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1292.5","500"
"108","29","500","false","false","53","3","14","lockdown_retired","18","361","14","18","486","1296","500"
"111","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1294.5","500"
"112","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1294","500"
"109","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1293","500"
"114","29","500","false","false","53","3","14","lockdown_retired","18","341","11","17","489","1226.5","500"
"113","29","500","false","false","53","3","14","lockdown_retired","18","381","12","19","488","1364.5","500"
"115","29","500","false","false","53","3","14","lockdown_retired","18","361","12","18","488","1290.5","500"
"116","29","500","false","false","53","3","14","lockdown_retired","18","381","18","19","482","1352.5","500"
"117","29","500","false","false","53","3","14","lockdown_retired","18","361","15","18","485","1289.5","500"
"118","29","500","false","false","53","3","14","lockdown_retired","18","361","7","18","493","1298","500"
"119","29","500","false","false","53","3","14","lockdown_retired","18","381","12","19","488","1359","500"
"120","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1292.5","500"
"122","29","500","false","false","53","3","14","lockdown_retired","18","361","8","18","492","1296","500"
"125","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1286","500"
"121","29","500","false","false","53","3","14","lockdown_retired","18","341","11","17","489","1225.5","500"
"123","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1290","500"
"127","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1298.5","500"
"126","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1296","500"
"128","29","500","false","false","53","3","14","lockdown_retired","18","381","8","19","492","1368","500"
"124","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1295.5","500"
"129","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1289.5","500"
"130","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1295.5","500"
"131","29","500","false","false","53","3","14","lockdown_retired","18","361","14","18","486","1289","500"
"132","29","500","false","false","53","3","14","lockdown_retired","18","361","8","18","492","1300","500"
"133","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1295.5","500"
"134","29","500","false","false","53","3","14","lockdown_retired","18","361","14","18","486","1293.5","500"
"136","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1295","500"
"137","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1292.5","500"
"138","29","500","false","false","53","3","14","lockdown_retired","18","361","6","18","494","1299","500"
"135","29","500","false","false","53","3","14","lockdown_retired","18","341","14","17","486","1224.5","500"
"139","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1298","500"
"140","29","500","false","false","53","3","14","lockdown_retired","18","381","7","19","493","1367.5","500"
"141","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1295.5","500"
"142","29","500","false","false","53","3","14","lockdown_retired","18","341","11","17","489","1223.5","500"
"143","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1220","500"
"144","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1289.5","500"
"145","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1295","500"
"146","29","500","false","false","53","3","14","lockdown_retired","18","381","6","19","494","1369","500"
"147","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1289","500"
"148","29","500","false","false","53","3","14","lockdown_retired","18","361","14","18","486","1294.5","500"
"151","29","500","false","false","53","3","14","lockdown_retired","18","341","14","17","486","1220","500"
"149","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1295.5","500"
"150","29","500","false","false","53","3","14","lockdown_retired","18","361","12","18","488","1290","500"
"153","29","500","false","false","53","3","14","lockdown_retired","18","381","6","19","494","1368","500"
"152","29","500","false","false","53","3","14","lockdown_retired","18","341","15","17","485","1222.5","500"
"154","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1291.5","500"
"155","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1296","500"
"156","29","500","false","false","53","3","14","lockdown_retired","18","341","11","17","489","1225.5","500"
"157","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1292.5","500"
"159","29","500","false","false","53","3","14","lockdown_retired","18","361","18","18","482","1285","500"
"158","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1291.5","500"
"160","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1296","500"
"161","29","500","false","false","53","3","14","lockdown_retired","18","341","10","17","490","1226.5","500"
"162","29","500","false","false","53","3","14","lockdown_retired","18","361","8","18","492","1296","500"
"163","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1293.5","500"
"164","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1291.5","500"
"166","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1298.5","500"
"165","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1296","500"
"167","29","500","false","false","53","3","14","lockdown_retired","18","381","11","19","489","1363","500"
"168","29","500","false","false","53","3","14","lockdown_retired","18","361","7","18","493","1226","500"
"169","29","500","false","false","53","3","14","lockdown_retired","18","361","15","18","485","1289.5","500"
"170","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1297","500"
"172","29","500","false","false","53","3","14","lockdown_retired","18","341","11","17","489","1227","500"
"171","29","500","false","false","53","3","14","lockdown_retired","18","341","10","17","490","1227.5","500"
"173","29","500","false","false","53","3","14","lockdown_retired","18","381","11","19","489","1361","500"
"174","29","500","false","false","53","3","14","lockdown_retired","18","361","9","18","491","1298","500"
"176","29","500","false","false","53","3","14","lockdown_retired","18","341","7","17","493","1228","500"
"175","29","500","false","false","53","3","14","lockdown_retired","18","341","10","17","490","1226","500"
"177","29","500","false","false","53","3","14","lockdown_retired","18","361","5","18","495","1301","500"
"178","29","500","false","false","53","3","14","lockdown_retired","18","381","9","19","491","1367.5","500"
"179","29","500","false","false","53","3","14","lockdown_retired","18","341","13","17","487","1223","500"
"180","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1292","500"
"181","29","500","false","false","53","3","14","lockdown_retired","18","361","6","18","494","1300","500"
"182","29","500","false","false","53","3","14","lockdown_retired","18","361","18","18","482","1285","500"
"183","29","500","false","false","53","3","14","lockdown_retired","18","341","12","17","488","1223","500"
"184","29","500","false","false","53","3","14","lockdown_retired","18","361","12","18","488","1293","500"
"185","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1289","500"
"186","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1292.5","500"
"187","29","500","false","false","53","3","14","lockdown_retired","18","361","16","18","484","1286","500"
"189","29","500","false","false","53","3","14","lockdown_retired","18","361","14","18","486","1285","500"
"188","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1290.5","500"
"190","29","500","false","false","53","3","14","lockdown_retired","18","361","15","18","485","1291","500"
"192","29","500","false","false","53","3","14","lockdown_retired","18","361","11","18","489","1292","500"
"191","29","500","false","false","53","3","14","lockdown_retired","18","381","16","19","484","1354","500"
"193","29","500","false","false","53","3","14","lockdown_retired","18","361","7","18","493","1296","500"
"194","29","500","false","false","53","3","14","lockdown_retired","18","361","10","18","490","1295","500"
"195","29","500","false","false","53","3","14","lockdown_retired","18","361","15","18","485","1292.5","500"
"197","29","500","false","false","53","3","14","lockdown_retired","18","361","8","18","492","1296.5","500"
"198","29","500","false","false","53","3","14","lockdown_retired","18","361","8","18","492","1296","500"
"196","29","500","false","false","53","3","14","lockdown_retired","18","361","15","18","485","1290","500"
"199","29","500","false","false","53","3","14","lockdown_retired","18","381","12","19","488","1363.5","500"
"200","29","500","false","false","53","3","14","lockdown_retired","18","361","13","18","487","1294.5","500"
"201","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"202","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"203","29","500","false","false","53","3","14","lockdown_student","18","361","8","18","492","1215","500"
"205","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"206","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"204","29","500","false","false","53","3","14","lockdown_student","18","361","16","18","484","1215","500"
"207","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"210","29","500","false","false","53","3","14","lockdown_student","18","361","18","18","482","1215","500"
"208","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"209","29","500","false","false","53","3","14","lockdown_student","18","361","14","18","486","1215","500"
"211","29","500","false","false","53","3","14","lockdown_student","18","361","8","18","492","1215","500"
"212","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"213","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"214","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"215","29","500","false","false","53","3","14","lockdown_student","18","361","14","18","486","1215","500"
"216","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"217","29","500","false","false","53","3","14","lockdown_student","18","381","21","19","479","1215","500"
"218","29","500","false","false","53","3","14","lockdown_student","18","361","6","18","494","1215","500"
"220","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"219","29","500","false","false","53","3","14","lockdown_student","18","361","6","18","494","1215","500"
"221","29","500","false","false","53","3","14","lockdown_student","18","381","11","19","489","1282.5","500"
"222","29","500","false","false","53","3","14","lockdown_student","18","361","16","18","484","1215","500"
"223","29","500","false","false","53","3","14","lockdown_student","18","381","10","19","490","1282.5","500"
"224","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"225","29","500","false","false","53","3","14","lockdown_student","18","361","14","18","486","1215","500"
"227","29","500","false","false","53","3","14","lockdown_student","18","381","17","19","483","1282.5","500"
"228","29","500","false","false","53","3","14","lockdown_student","18","361","17","18","483","1215","500"
"226","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"229","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"232","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"230","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"231","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"233","29","500","false","false","53","3","14","lockdown_student","18","381","13","19","487","1282.5","500"
"234","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"235","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"236","29","500","false","false","53","3","14","lockdown_student","18","381","11","19","489","1282.5","500"
"237","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"238","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"239","29","500","false","false","53","3","14","lockdown_student","18","381","11","19","489","1282.5","500"
"240","29","500","false","false","53","3","14","lockdown_student","18","341","9","17","491","1147.5","500"
"241","29","500","false","false","53","3","14","lockdown_student","18","381","15","19","485","1282.5","500"
"244","29","500","false","false","53","3","14","lockdown_student","18","341","8","17","492","1147.5","500"
"242","29","500","false","false","53","3","14","lockdown_student","18","361","6","18","494","1215","500"
"245","29","500","false","false","53","3","14","lockdown_student","18","361","15","18","485","1215","500"
"243","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"246","29","500","false","false","53","3","14","lockdown_student","18","361","15","18","485","1215","500"
"247","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"248","29","500","false","false","53","3","14","lockdown_student","18","361","21","18","479","1215","500"
"250","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"251","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"249","29","500","false","false","53","3","14","lockdown_student","18","361","7","18","493","1215","500"
"253","29","500","false","false","53","3","14","lockdown_student","18","361","8","18","492","1215","500"
"254","29","500","false","false","53","3","14","lockdown_student","18","361","16","18","484","1215","500"
"252","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"255","29","500","false","false","53","3","14","lockdown_student","18","361","14","18","486","1215","500"
"256","29","500","false","false","53","3","14","lockdown_student","18","361","8","18","492","1215","500"
"258","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"257","29","500","false","false","53","3","14","lockdown_student","18","361","15","18","485","1215","500"
"259","29","500","false","false","53","3","14","lockdown_student","18","361","6","18","494","1215","500"
"260","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"261","29","500","false","false","53","3","14","lockdown_student","18","381","14","19","486","1282.5","500"
"262","29","500","false","false","53","3","14","lockdown_student","18","381","9","19","491","1282.5","500"
"264","29","500","false","false","53","3","14","lockdown_student","18","341","7","17","493","1147.5","500"
"263","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"267","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"265","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"268","29","500","false","false","53","3","14","lockdown_student","18","361","14","18","486","1215","500"
"266","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"269","29","500","false","false","53","3","14","lockdown_student","18","381","15","19","485","1282.5","500"
"270","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"271","29","500","false","false","53","3","14","lockdown_student","18","361","17","18","483","1215","500"
"272","29","500","false","false","53","3","14","lockdown_student","18","361","14","18","486","1215","500"
"273","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"274","29","500","false","false","53","3","14","lockdown_student","18","361","9","18","491","1215","500"
"275","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"277","29","500","false","false","53","3","14","lockdown_student","18","341","14","17","486","1147.5","500"
"279","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"276","29","500","false","false","53","3","14","lockdown_student","18","341","8","17","492","1147.5","500"
"278","29","500","false","false","53","3","14","lockdown_student","18","361","7","18","493","1215","500"
"281","29","500","false","false","53","3","14","lockdown_student","18","361","5","18","495","1215","500"
"280","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"282","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"283","29","500","false","false","53","3","14","lockdown_student","18","361","18","18","482","1215","500"
"284","29","500","false","false","53","3","14","lockdown_student","18","361","10","18","490","1215","500"
"285","29","500","false","false","53","3","14","lockdown_student","18","361","15","18","485","1215","500"
"286","29","500","false","false","53","3","14","lockdown_student","18","381","7","19","493","1282.5","500"
"287","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"288","29","500","false","false","53","3","14","lockdown_student","18","381","11","19","489","1282.5","500"
"289","29","500","false","false","53","3","14","lockdown_student","18","381","13","19","487","1282.5","500"
"291","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"290","29","500","false","false","53","3","14","lockdown_student","18","361","8","18","492","1215","500"
"292","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"293","29","500","false","false","53","3","14","lockdown_student","18","361","8","18","492","1215","500"
"294","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1215","500"
"295","29","500","false","false","53","3","14","lockdown_student","18","361","13","18","487","1147.5","500"
"297","29","500","false","false","53","3","14","lockdown_student","18","361","12","18","488","1215","500"
"298","29","500","false","false","53","3","14","lockdown_student","18","401","18","20","482","1350","500"
"296","29","500","false","false","53","3","14","lockdown_student","18","361","11","18","489","1215","500"
"299","29","500","false","false","53","3","14","lockdown_student","18","361","7","18","493","1215","500"
