"[run number]","proportion_retired","people","security_measures","detection_sick_people","proportion_worker","infectious_rate","duration","lockdown_type","proportion_student","[step]","n_of_death","days","count turtles with [color = gray]","Neg_student + Neg_retired + Neg_worker","count turtles with [color = gray] + n_of_death"
"601","29","500","false","false","53","3","14","lockdown_student+worker","18","461","10","23","490","7647.5","500"
"602","29","500","false","false","53","3","14","lockdown_student+worker","18","501","10","25","490","8312.5","500"
"603","29","500","false","false","53","3","14","lockdown_student+worker","18","501","11","25","489","8312.5","500"
"604","29","500","false","false","53","3","14","lockdown_student+worker","18","481","12","24","488","7980","500"
"606","29","500","false","false","53","3","14","lockdown_student+worker","18","461","9","23","491","7647.5","500"
"605","29","500","false","false","53","3","14","lockdown_student+worker","18","501","5","25","495","8312.5","500"
"607","29","500","false","false","53","3","14","lockdown_student+worker","18","501","10","25","490","8312.5","500"
"608","29","500","false","false","53","3","14","lockdown_student+worker","18","481","10","24","490","7980","500"
"609","29","500","false","false","53","3","14","lockdown_student+worker","18","461","7","23","493","7647.5","500"
"610","29","500","false","false","53","3","14","lockdown_student+worker","18","481","12","24","488","7980","500"
"611","29","500","false","false","53","3","14","lockdown_student+worker","18","461","13","23","487","7647.5","500"
"612","29","500","false","false","53","3","14","lockdown_student+worker","18","501","15","25","485","8312.5","500"
"613","29","500","false","false","53","3","14","lockdown_student+worker","18","501","11","25","489","8312.5","500"
"615","29","500","false","false","53","3","14","lockdown_student+worker","18","501","9","25","491","8312.5","500"
"616","29","500","false","false","53","3","14","lockdown_student+worker","18","461","13","23","487","7647.5","500"
"614","29","500","false","false","53","3","14","lockdown_student+worker","18","501","12","25","488","8312.5","500"
"617","29","500","false","false","53","3","14","lockdown_student+worker","18","481","16","24","484","7980","500"
"618","29","500","false","false","53","3","14","lockdown_student+worker","18","501","7","25","493","8312.5","500"
"620","29","500","false","false","53","3","14","lockdown_student+worker","18","441","13","22","487","7315","500"
"619","29","500","false","false","53","3","14","lockdown_student+worker","18","481","9","24","491","7980","500"
"621","29","500","false","false","53","3","14","lockdown_student+worker","18","481","15","24","485","7980","500"
"623","29","500","false","false","53","3","14","lockdown_student+worker","18","501","7","25","493","8312.5","500"
"622","29","500","false","false","53","3","14","lockdown_student+worker","18","521","13","26","487","8645","500"
"624","29","500","false","false","53","3","14","lockdown_student+worker","18","441","8","22","492","7315","500"
"626","29","500","false","false","53","3","14","lockdown_student+worker","18","461","10","23","490","7647.5","500"
"629","29","500","false","false","53","3","14","lockdown_student+worker","18","481","10","24","490","7980","500"
"627","29","500","false","false","53","3","14","lockdown_student+worker","18","481","15","24","485","7980","500"
"625","29","500","false","false","53","3","14","lockdown_student+worker","18","501","8","25","492","8312.5","500"
"630","29","500","false","false","53","3","14","lockdown_student+worker","18","461","11","23","489","7647.5","500"
"628","29","500","false","false","53","3","14","lockdown_student+worker","18","541","10","27","490","8977.5","500"
"631","29","500","false","false","53","3","14","lockdown_student+worker","18","481","15","24","485","7980","500"
"632","29","500","false","false","53","3","14","lockdown_student+worker","18","501","12","25","488","8312.5","500"
"633","29","500","false","false","53","3","14","lockdown_student+worker","18","481","16","24","484","7980","500"
"634","29","500","false","false","53","3","14","lockdown_student+worker","18","481","10","24","490","7980","500"
"635","29","500","false","false","53","3","14","lockdown_student+worker","18","521","11","26","489","8645","500"
"637","29","500","false","false","53","3","14","lockdown_student+worker","18","501","9","25","491","8312.5","500"
"638","29","500","false","false","53","3","14","lockdown_student+worker","18","501","14","25","486","8312.5","500"
"636","29","500","false","false","53","3","14","lockdown_student+worker","18","481","12","24","488","7980","500"
"639","29","500","false","false","53","3","14","lockdown_student+worker","18","501","7","25","493","8312.5","500"
"640","29","500","false","false","53","3","14","lockdown_student+worker","18","481","9","24","491","7980","500"
"643","29","500","false","false","53","3","14","lockdown_student+worker","18","481","15","24","485","7980","500"
"641","29","500","false","false","53","3","14","lockdown_student+worker","18","501","13","25","487","8312.5","500"
"642","29","500","false","false","53","3","14","lockdown_student+worker","18","501","9","25","491","7980","500"
"644","29","500","false","false","53","3","14","lockdown_student+worker","18","461","12","23","488","7647.5","500"
"645","29","500","false","false","53","3","14","lockdown_student+worker","18","481","11","24","489","7980","500"
"646","29","500","false","false","53","3","14","lockdown_student+worker","18","501","10","25","490","8312.5","500"
"647","29","500","false","false","53","3","14","lockdown_student+worker","18","481","18","24","482","7980","500"
"648","29","500","false","false","53","3","14","lockdown_student+worker","18","501","13","25","487","8312.5","500"
"651","29","500","false","false","53","3","14","lockdown_student+worker","18","461","12","23","488","7647.5","500"
"649","29","500","false","false","53","3","14","lockdown_student+worker","18","601","8","30","492","9975","500"
"650","29","500","false","false","53","3","14","lockdown_student+worker","18","481","7","24","493","7980","500"
"653","29","500","false","false","53","3","14","lockdown_student+worker","18","461","12","23","488","7647.5","500"
"654","29","500","false","false","53","3","14","lockdown_student+worker","18","501","20","25","480","8312.5","500"
"652","29","500","false","false","53","3","14","lockdown_student+worker","18","501","13","25","487","8312.5","500"
"655","29","500","false","false","53","3","14","lockdown_student+worker","18","461","12","23","488","7647.5","500"
"658","29","500","false","false","53","3","14","lockdown_student+worker","18","481","10","24","490","7980","500"
"657","29","500","false","false","53","3","14","lockdown_student+worker","18","461","13","23","487","7647.5","500"
"659","29","500","false","false","53","3","14","lockdown_student+worker","18","441","10","22","490","7315","500"
"656","29","500","false","false","53","3","14","lockdown_student+worker","18","501","11","25","489","8312.5","500"
"660","29","500","false","false","53","3","14","lockdown_student+worker","18","481","9","24","491","7980","500"
"662","29","500","false","false","53","3","14","lockdown_student+worker","18","481","15","24","485","7980","500"
"661","29","500","false","false","53","3","14","lockdown_student+worker","18","521","14","26","486","8645","500"
"665","29","500","false","false","53","3","14","lockdown_student+worker","18","461","10","23","490","7647.5","500"
"664","29","500","false","false","53","3","14","lockdown_student+worker","18","541","12","27","488","8977.5","500"
"663","29","500","false","false","53","3","14","lockdown_student+worker","18","501","14","25","486","8312.5","500"
"666","29","500","false","false","53","3","14","lockdown_student+worker","18","481","12","24","488","7980","500"
"667","29","500","false","false","53","3","14","lockdown_student+worker","18","481","12","24","488","7980","500"
"668","29","500","false","false","53","3","14","lockdown_student+worker","18","501","14","25","486","8312.5","500"
"670","29","500","false","false","53","3","14","lockdown_student+worker","18","481","8","24","492","7980","500"
"669","29","500","false","false","53","3","14","lockdown_student+worker","18","521","16","26","484","8645","500"
"671","29","500","false","false","53","3","14","lockdown_student+worker","18","561","14","28","486","9310","500"
"672","29","500","false","false","53","3","14","lockdown_student+worker","18","501","10","25","490","8312.5","500"
"673","29","500","false","false","53","3","14","lockdown_student+worker","18","441","15","22","485","7315","500"
"675","29","500","false","false","53","3","14","lockdown_student+worker","18","461","12","23","488","7647.5","500"
"676","29","500","false","false","53","3","14","lockdown_student+worker","18","461","11","23","489","7647.5","500"
"674","29","500","false","false","53","3","14","lockdown_student+worker","18","501","16","25","484","8312.5","500"
"677","29","500","false","false","53","3","14","lockdown_student+worker","18","461","16","23","484","7647.5","500"
"678","29","500","false","false","53","3","14","lockdown_student+worker","18","501","15","25","485","8312.5","500"
"681","29","500","false","false","53","3","14","lockdown_student+worker","18","441","11","22","489","7315","500"
"679","29","500","false","false","53","3","14","lockdown_student+worker","18","461","14","23","486","7647.5","500"
"680","29","500","false","false","53","3","14","lockdown_student+worker","18","481","9","24","491","7980","500"
"683","29","500","false","false","53","3","14","lockdown_student+worker","18","461","15","23","485","7647.5","500"
"682","29","500","false","false","53","3","14","lockdown_student+worker","18","521","6","26","494","8645","500"
"685","29","500","false","false","53","3","14","lockdown_student+worker","18","441","18","22","482","7315","500"
"684","29","500","false","false","53","3","14","lockdown_student+worker","18","501","8","25","492","8312.5","500"
"686","29","500","false","false","53","3","14","lockdown_student+worker","18","541","12","27","488","8977.5","500"
"688","29","500","false","false","53","3","14","lockdown_student+worker","18","461","13","23","487","7647.5","500"
"687","29","500","false","false","53","3","14","lockdown_student+worker","18","541","11","27","489","8977.5","500"
"689","29","500","false","false","53","3","14","lockdown_student+worker","18","501","9","25","491","7980","500"
"691","29","500","false","false","53","3","14","lockdown_student+worker","18","461","10","23","490","7647.5","500"
"690","29","500","false","false","53","3","14","lockdown_student+worker","18","481","16","24","484","7980","500"
"693","29","500","false","false","53","3","14","lockdown_student+worker","18","521","11","26","489","8645","500"
"692","29","500","false","false","53","3","14","lockdown_student+worker","18","501","14","25","486","8312.5","500"
"695","29","500","false","false","53","3","14","lockdown_student+worker","18","461","8","23","492","7647.5","500"
"694","29","500","false","false","53","3","14","lockdown_student+worker","18","481","11","24","489","7980","500"
"697","29","500","false","false","53","3","14","lockdown_student+worker","18","461","9","23","491","7647.5","500"
"696","29","500","false","false","53","3","14","lockdown_student+worker","18","481","13","24","487","7980","500"
"698","29","500","false","false","53","3","14","lockdown_student+worker","18","461","10","23","490","7647.5","500"
"700","29","500","false","false","53","3","14","lockdown_student+worker","18","461","10","23","490","7647.5","500"
"699","29","500","false","false","53","3","14","lockdown_student+worker","18","521","15","26","485","8645","500"
"702","29","500","false","false","53","3","14","essential_activities","18","441","12","22","488","5987","500"
"701","29","500","false","false","53","3","14","essential_activities","18","421","13","21","487","5703","500"
"704","29","500","false","false","53","3","14","essential_activities","18","441","11","22","489","5973.5","500"
"703","29","500","false","false","53","3","14","essential_activities","18","421","7","21","493","5718.5","500"
"705","29","500","false","false","53","3","14","essential_activities","18","421","7","21","493","5723","500"
"706","29","500","false","false","53","3","14","essential_activities","18","441","14","22","486","5978","500"
"709","29","500","false","false","53","3","14","essential_activities","18","381","10","19","490","5172.5","500"
"707","29","500","false","false","53","3","14","essential_activities","18","421","16","21","484","5703.5","500"
"708","29","500","false","false","53","3","14","essential_activities","18","401","9","20","491","5446","500"
"710","29","500","false","false","53","3","14","essential_activities","18","421","13","21","487","5709","500"
"711","29","500","false","false","53","3","14","essential_activities","18","381","7","19","493","5179","500"
"712","29","500","false","false","53","3","14","essential_activities","18","441","10","22","490","5983","500"
"713","29","500","false","false","53","3","14","essential_activities","18","481","10","24","490","6516","500"
"715","29","500","false","false","53","3","14","essential_activities","18","421","9","21","491","5717","500"
"714","29","500","false","false","53","3","14","essential_activities","18","441","15","22","485","5969","500"
"716","29","500","false","false","53","3","14","essential_activities","18","461","14","23","486","6240.5","500"
"717","29","500","false","false","53","3","14","essential_activities","18","401","12","20","488","5444","500"
"719","29","500","false","false","53","3","14","essential_activities","18","421","15","21","485","5703","500"
"721","29","500","false","false","53","3","14","essential_activities","18","401","12","20","488","5440.5","500"
"718","29","500","false","false","53","3","14","essential_activities","18","421","12","21","488","5710.5","500"
"720","29","500","false","false","53","3","14","essential_activities","18","401","11","20","489","5441.5","500"
"722","29","500","false","false","53","3","14","essential_activities","18","441","12","22","488","5982","500"
"723","29","500","false","false","53","3","14","essential_activities","18","421","12","21","488","5712","500"
"724","29","500","false","false","53","3","14","essential_activities","18","441","19","22","481","5959.5","500"
"726","29","500","false","false","53","3","14","essential_activities","18","421","17","21","483","5695","500"
"725","29","500","false","false","53","3","14","essential_activities","18","421","11","21","489","5710.5","500"
"727","29","500","false","false","53","3","14","essential_activities","18","441","9","22","491","5986.5","500"
"730","29","500","false","false","53","3","14","essential_activities","18","421","10","21","490","5712.5","500"
"731","29","500","false","false","53","3","14","essential_activities","18","401","16","20","484","5431","500"
"729","29","500","false","false","53","3","14","essential_activities","18","401","7","20","493","5449","500"
"728","29","500","false","false","53","3","14","essential_activities","18","441","16","22","484","5965","500"
"732","29","500","false","false","53","3","14","essential_activities","18","401","7","20","493","5449","500"
"733","29","500","false","false","53","3","14","essential_activities","18","401","10","20","490","5442","500"
"735","29","500","false","false","53","3","14","essential_activities","18","401","10","20","490","5442.5","500"
"734","29","500","false","false","53","3","14","essential_activities","18","421","11","21","489","5710","500"
"737","29","500","false","false","53","3","14","essential_activities","18","401","16","20","484","5433","500"
"736","29","500","false","false","53","3","14","essential_activities","18","441","12","22","488","5980.5","500"
"738","29","500","false","false","53","3","14","essential_activities","18","441","15","22","485","5969","500"
"740","29","500","false","false","53","3","14","essential_activities","18","401","14","20","486","5439.5","500"
"741","29","500","false","false","53","3","14","essential_activities","18","441","9","22","491","5987.5","500"
"739","29","500","false","false","53","3","14","essential_activities","18","461","7","23","493","6257.5","500"
"744","29","500","false","false","53","3","14","essential_activities","18","421","13","21","487","5706","500"
"743","29","500","false","false","53","3","14","essential_activities","18","441","17","22","483","5960.5","500"
"742","29","500","false","false","53","3","14","essential_activities","18","501","6","25","494","6804.5","500"
"745","29","500","false","false","53","3","14","essential_activities","18","421","9","21","491","5713","500"
"746","29","500","false","false","53","3","14","essential_activities","18","421","8","21","492","5718.5","500"
"747","29","500","false","false","53","3","14","essential_activities","18","421","9","21","491","5716","500"
"748","29","500","false","false","53","3","14","essential_activities","18","441","11","22","489","5981.5","500"
"749","29","500","false","false","53","3","14","essential_activities","18","381","10","19","490","4903.5","500"
"750","29","500","false","false","53","3","14","essential_activities","18","401","14","20","486","5435","500"
"751","29","500","false","false","53","3","14","essential_activities","18","401","14","20","486","5439.5","500"
"752","29","500","false","false","53","3","14","essential_activities","18","401","14","20","486","5436.5","500"
"754","29","500","false","false","53","3","14","essential_activities","18","421","11","21","489","5709","500"
"753","29","500","false","false","53","3","14","essential_activities","18","441","19","22","481","5955.5","500"
"755","29","500","false","false","53","3","14","essential_activities","18","441","16","22","484","5968.5","500"
"758","29","500","false","false","53","3","14","essential_activities","18","401","6","20","494","5448","500"
"756","29","500","false","false","53","3","14","essential_activities","18","421","15","21","485","5707.5","500"
"757","29","500","false","false","53","3","14","essential_activities","18","441","6","22","494","5994","500"
"759","29","500","false","false","53","3","14","essential_activities","18","401","4","20","496","5452","500"
"760","29","500","false","false","53","3","14","essential_activities","18","441","8","22","492","5715.5","500"
"761","29","500","false","false","53","3","14","essential_activities","18","401","11","20","489","5441.5","500"
"762","29","500","false","false","53","3","14","essential_activities","18","441","12","22","488","5980.5","500"
"763","29","500","false","false","53","3","14","essential_activities","18","421","18","21","482","5694","500"
"764","29","500","false","false","53","3","14","essential_activities","18","401","12","20","488","5438.5","500"
"765","29","500","false","false","53","3","14","essential_activities","18","461","6","23","494","5996.5","500"
"766","29","500","false","false","53","3","14","essential_activities","18","421","9","21","491","5713","500"
"768","29","500","false","false","53","3","14","essential_activities","18","421","13","21","487","5707","500"
"770","29","500","false","false","53","3","14","essential_activities","18","421","13","21","487","5708","500"
"769","29","500","false","false","53","3","14","essential_activities","18","401","19","20","481","5435.5","500"
"767","29","500","false","false","53","3","14","essential_activities","18","461","9","23","491","6256","500"
"771","29","500","false","false","53","3","14","essential_activities","18","441","12","22","488","5707.5","500"
"772","29","500","false","false","53","3","14","essential_activities","18","381","14","19","486","5171","500"
"773","29","500","false","false","53","3","14","essential_activities","18","421","15","21","485","5699.5","500"
"775","29","500","false","false","53","3","14","essential_activities","18","401","8","20","492","5444.5","500"
"774","29","500","false","false","53","3","14","essential_activities","18","461","14","23","486","6239","500"
"776","29","500","false","false","53","3","14","essential_activities","18","441","14","22","486","5969","500"
"777","29","500","false","false","53","3","14","essential_activities","18","401","14","20","486","5439","500"
"779","29","500","false","false","53","3","14","essential_activities","18","401","14","20","486","5436","500"
"778","29","500","false","false","53","3","14","essential_activities","18","421","8","21","492","5717.5","500"
"783","29","500","false","false","53","3","14","essential_activities","18","401","22","20","478","5429","500"
"780","29","500","false","false","53","3","14","essential_activities","18","401","12","20","488","5439","500"
"782","29","500","false","false","53","3","14","essential_activities","18","401","6","20","494","5453","500"
"781","29","500","false","false","53","3","14","essential_activities","18","401","10","20","490","5444.5","500"
"784","29","500","false","false","53","3","14","essential_activities","18","421","14","21","486","5708","500"
"786","29","500","false","false","53","3","14","essential_activities","18","421","7","21","493","5718","500"
"785","29","500","false","false","53","3","14","essential_activities","18","421","10","21","490","5716.5","500"
"787","29","500","false","false","53","3","14","essential_activities","18","421","7","21","493","5719.5","500"
"788","29","500","false","false","53","3","14","essential_activities","18","441","14","22","486","5968.5","500"
"789","29","500","false","false","53","3","14","essential_activities","18","421","12","21","488","5710","500"
"790","29","500","false","false","53","3","14","essential_activities","18","421","10","21","490","5715.5","500"
"791","29","500","false","false","53","3","14","essential_activities","18","421","16","21","484","5706","500"
"792","29","500","false","false","53","3","14","essential_activities","18","421","10","21","490","5714","500"
"793","29","500","false","false","53","3","14","essential_activities","18","421","12","21","488","5705.5","500"
"794","29","500","false","false","53","3","14","essential_activities","18","401","15","20","485","5432","500"
"795","29","500","false","false","53","3","14","essential_activities","18","421","17","21","483","5693.5","500"
"796","29","500","false","false","53","3","14","essential_activities","18","421","11","21","489","5710.5","500"
"797","29","500","false","false","53","3","14","essential_activities","18","441","12","22","488","5973.5","500"
"799","29","500","false","false","53","3","14","essential_activities","18","441","9","22","491","5982.5","500"
"798","29","500","false","false","53","3","14","essential_activities","18","441","14","22","486","5972","500"
"800","29","500","false","false","53","3","14","essential_activities","18","421","15","21","485","5701","500"
"810","29","500","false","false","53","3","14","all","18","1181","1","59","112","23872.5","113"
"805","29","500","false","false","53","3","14","all","18","1981","2","99","69","40073.5","71"
"812","29","500","false","false","53","3","14","all","18","2001","1","100","78","40485.5","79"
"802","29","500","false","false","53","3","14","all","18","2901","7","145","210","58480.5","217"
"814","29","500","false","false","53","3","14","all","18","601","0","30","11","12150","11"
"803","29","500","false","false","53","3","14","all","18","2501","7","125","257","50347","264"
"806","29","500","false","false","53","3","14","all","18","2881","7","144","159","58058","166"
"808","29","500","false","false","53","3","14","all","18","3441","5","172","290","69343.5","295"
"809","29","500","false","false","53","3","14","all","18","4301","9","215","299","86533.5","308"
"811","29","500","false","false","53","3","14","all","18","3781","5","189","184","76213.5","189"
"801","29","500","false","false","53","3","14","all","18","4581","9","229","229","92159.5","238"
"807","29","500","false","false","53","3","14","all","18","4341","4","217","158","87697","162"
"813","29","500","false","false","53","3","14","all","18","3701","2","185","200","74812","202"
"816","29","500","false","false","53","3","14","all","18","2981","2","149","120","60244","122"
"804","29","500","false","false","53","3","14","all","18","5461","10","273","319","109786","329"
"815","29","500","false","false","53","3","14","all","18","4001","5","200","338","80312.5","343"
"818","29","500","false","false","53","3","14","all","18","4001","7","200","161","80708.5","168"
"820","29","500","false","false","53","3","14","all","18","2841","6","142","330","57288.5","336"
"823","29","500","false","false","53","3","14","all","18","2081","4","104","153","41986.5","157"
"817","29","500","false","false","53","3","14","all","18","4941","12","247","310","99221.5","322"
"819","29","500","false","false","53","3","14","all","18","3861","8","193","263","77771","271"
"824","29","500","false","false","53","3","14","all","18","3621","11","181","232","72832.5","243"
"821","29","500","false","false","53","3","14","all","18","4461","4","223","194","90037.5","198"
"822","29","500","false","false","53","3","14","all","18","4361","4","218","306","88014","310"
"829","29","500","false","false","53","3","14","all","18","2901","3","145","123","58582.5","126"
"825","29","500","false","false","53","3","14","all","18","4061","1","203","137","82196.5","138"
"827","29","500","false","false","53","3","14","all","18","3801","6","190","310","76621","316"
"826","29","500","false","false","53","3","14","all","18","4161","7","208","342","84010.5","349"
"831","29","500","false","false","53","3","14","all","18","3461","11","173","291","69615","302"
"828","29","500","false","false","53","3","14","all","18","4241","8","212","325","85492","333"
"838","29","500","false","false","53","3","14","all","18","1561","1","78","58","31559","59"
"830","29","500","false","false","53","3","14","all","18","5441","6","272","341","109600","347"
"833","29","500","false","false","53","3","14","all","18","3881","2","194","233","78421.5","235"
"832","29","500","false","false","53","3","14","all","18","4681","5","234","361","94399.5","366"
"836","29","500","false","false","53","3","14","all","18","3561","10","178","391","71659.5","401"
"834","29","500","false","false","53","3","14","all","18","4061","6","203","254","81801.5","260"
"837","29","500","false","false","53","3","14","all","18","3461","10","173","280","69648.5","290"
"840","29","500","false","false","53","3","14","all","18","3041","2","152","126","61478.5","128"
"839","29","500","false","false","53","3","14","all","18","3181","3","159","200","64250.5","203"
"835","29","500","false","false","53","3","14","all","18","4521","7","226","285","91026.5","292"
"847","29","500","false","false","53","3","14","all","18","2001","1","100","100","40473.5","101"
"841","29","500","false","false","53","3","14","all","18","4101","1","205","176","82985","177"
"843","29","500","false","false","53","3","14","all","18","3461","8","173","269","69682.5","277"
"846","29","500","false","false","53","3","14","all","18","2421","3","121","133","48912","136"
"845","29","500","false","false","53","3","14","all","18","2821","3","141","210","56978","213"
"842","29","500","false","false","53","3","14","all","18","4921","10","246","291","98759","301"
"856","29","500","false","false","53","3","14","all","18","701","1","35","13","14171.5","14"
"844","29","500","false","false","53","3","14","all","18","5141","5","257","308","103735.5","313"
"854","29","500","false","false","53","3","14","all","18","2541","6","127","260","51302","266"
"851","29","500","false","false","53","3","14","all","18","3801","4","190","289","76735.5","293"
"849","29","500","false","false","53","3","14","all","18","4141","7","207","351","83460.5","358"
"857","29","500","false","false","53","3","14","all","18","2081","1","104","111","42091","112"
"859","29","500","false","false","53","3","14","all","18","1961","1","98","70","39648","71"
"852","29","500","false","false","53","3","14","all","18","4121","5","206","255","83134","260"
"858","29","500","false","false","53","3","14","all","18","2421","1","121","80","48983.5","81"
"853","29","500","false","false","53","3","14","all","18","3861","8","193","286","77569.5","294"
"855","29","500","false","false","53","3","14","all","18","3281","8","164","303","66101","311"
"848","29","500","false","false","53","3","14","all","18","4881","4","244","302","98454.5","306"
"850","29","500","false","false","53","3","14","all","18","5101","6","255","325","102909","331"
"862","29","500","false","false","53","3","14","all","18","1361","1","68","42","27521.5","43"
"866","29","500","false","false","53","3","14","all","18","1841","0","92","48","37260","48"
"867","29","500","false","false","53","3","14","all","18","1901","2","95","66","38429","68"
"864","29","500","false","false","53","3","14","all","18","1861","4","93","132","37570.5","136"
"871","29","500","false","false","53","3","14","all","18","1581","3","79","89","31952.5","92"
"861","29","500","false","false","53","3","14","all","18","2681","1","134","157","53849.5","158"
"865","29","500","false","false","53","3","14","all","18","2841","3","142","182","57415","185"
"860","29","500","false","false","53","3","14","all","18","4141","4","207","256","83542","260"
"869","29","500","false","false","53","3","14","all","18","2921","5","146","186","59009","191"
"863","29","500","false","false","53","3","14","all","18","4521","9","226","321","90903.5","330"
"868","29","500","false","false","53","3","14","all","18","4121","7","206","388","83044","395"
"878","29","500","false","false","53","3","14","all","18","1641","3","82","60","33152","63"
"874","29","500","false","false","53","3","14","all","18","2781","5","139","231","56145.5","236"
"872","29","500","false","false","53","3","14","all","18","3741","6","187","267","75507","273"
"870","29","500","false","false","53","3","14","all","18","4061","9","203","356","81634","365"
"873","29","500","false","false","53","3","14","all","18","3421","6","171","317","68940","323"
"886","29","500","false","false","53","3","14","all","18","901","0","45","22","17820","22"
"877","29","500","false","false","53","3","14","all","18","3361","4","168","271","67863","275"
"875","29","500","false","false","53","3","14","all","18","3501","8","175","300","70485.5","308"
"880","29","500","false","false","53","3","14","all","18","2901","7","145","253","58462","260"
"879","29","500","false","false","53","3","14","all","18","4161","10","208","271","83718.5","281"
"876","29","500","false","false","53","3","14","all","18","4541","3","227","353","91721","356"
"885","29","500","false","false","53","3","14","all","18","2341","2","117","80","47297","82"
"884","29","500","false","false","53","3","14","all","18","2741","5","137","164","55261","169"
"882","29","500","false","false","53","3","14","all","18","2961","6","148","297","59803","303"
"881","29","500","false","false","53","3","14","all","18","3401","10","170","377","68572","387"
"890","29","500","false","false","53","3","14","all","18","1961","0","98","86","39690","86"
"898","29","500","false","false","53","3","14","all","18","981","1","49","42","19827.5","43"
"887","29","500","false","false","53","3","14","all","18","3721","7","186","328","74890.5","335"
"891","29","500","false","false","53","3","14","all","18","2801","5","140","169","56507","174"
"889","29","500","false","false","53","3","14","all","18","3481","6","174","283","70178.5","289"
"893","29","500","false","false","53","3","14","all","18","2601","9","130","313","52326","322"
"883","29","500","false","false","53","3","14","all","18","5781","3","289","237","116911.5","240"
"892","29","500","false","false","53","3","14","all","18","4081","6","204","257","82276.5","263"
"894","29","500","false","false","53","3","14","all","18","3701","8","185","210","74520","218"
"897","29","500","false","false","53","3","14","all","18","4061","11","203","254","81532","265"
"895","29","500","false","false","53","3","14","all","18","4141","9","207","249","83370","258"
"896","29","500","false","false","53","3","14","all","18","4321","4","216","259","87341","263"
"888","29","500","false","false","53","3","14","all","18","6181","5","309","237","124192","242"
"900","29","500","false","false","53","3","14","all","18","3021","9","151","334","60840","343"
"899","29","500","false","false","53","3","14","all","18","4401","2","220","202","89053.5","204"
